day,price,date,difficulty,num_tranc,activeAddresses
2012-10-04 00:00:00,13.0899,2012-10-04,3054627.5269486364,29518.0,51020.0
2012-10-06 00:00:00,12.899989999999999,2012-10-06,3054627.5269486364,35662.0,38960.0
2012-10-08 00:00:00,12.08,2012-10-08,3054627.5269486364,38366.0,47641.0
2012-10-10 00:00:00,12.15,2012-10-10,3054627.5269486364,32255.0,47356.0
2012-10-12 00:00:00,12.15,2012-10-12,3054627.5269486364,24200.0,44614.0
2012-10-14 00:00:00,12.0,2012-10-14,3054627.5269486364,26981.0,38585.0
2012-10-16 00:00:00,11.99,2012-10-16,3054627.5269486364,33464.0,43060.0
2012-10-18 00:00:00,11.95998,2012-10-18,3072321.732020756,28432.0,51052.0
2012-10-20 00:00:00,11.85,2012-10-20,3072321.732020756,27673.0,43925.0
2012-10-22 00:00:00,11.81,2012-10-22,3072321.732020756,35647.0,41483.0
2012-10-24 00:00:00,11.82,2012-10-24,3072321.732020756,33568.0,41859.0
2012-10-26 00:00:00,11.09988,2012-10-26,3072321.732020756,22540.0,37807.0
2012-10-28 00:00:00,10.61,2012-10-28,3072321.732020756,17381.0,27647.0
2012-10-30 00:00:00,10.85,2012-10-30,3304356.3929903437,29930.0,34199.0
2012-11-01 00:00:00,11.279000000000002,2012-11-01,3304356.3929903437,25458.0,31735.0
2012-11-03 00:00:00,10.60097,2012-11-03,3304356.3929903437,25264.0,32718.0
2012-11-05 00:00:00,10.9,2012-11-05,3304356.3929903437,32202.0,37581.0
2012-11-07 00:00:00,11.21603,2012-11-07,3304356.3929903437,37442.0,43505.0
2012-11-09 00:00:00,11.07,2012-11-09,3304356.3929903437,26851.0,36730.0
2012-11-11 00:00:00,10.939,2012-11-11,3304356.3929903437,23728.0,30159.0
2012-11-13 00:00:00,11.129000000000001,2012-11-13,3368767.1405329388,24841.0,32687.0
2012-11-15 00:00:00,11.114,2012-11-15,3368767.1405329388,37743.0,46301.0
2012-11-17 00:00:00,11.8,2012-11-17,3368767.1405329388,34273.0,52911.0
2012-11-19 00:00:00,11.79998,2012-11-19,3368767.1405329388,35160.0,42222.0
2012-11-21 00:00:00,11.784,2012-11-21,3368767.1405329388,41245.0,44124.0
2012-11-23 00:00:00,12.43,2012-11-23,3368767.1405329388,31482.0,35206.0
2012-11-25 00:00:00,12.6,2012-11-25,3368767.1405329388,34821.0,36273.0
2012-11-27 00:00:00,12.52999,2012-11-27,3438908.9601591383,29528.0,38562.0
2012-11-29 00:00:00,12.599,2012-11-29,3438908.9601591383,39050.0,41957.0
2012-12-01 00:00:00,12.68778,2012-12-01,3438908.9601591383,37722.0,34731.0
2012-12-03 00:00:00,12.67901,2012-12-03,3438908.9601591383,22407.0,30145.0
2012-12-05 00:00:00,13.5,2012-12-05,3438908.9601591383,33176.0,44487.0
2012-12-07 00:00:00,13.68,2012-12-07,3438908.9601591383,32887.0,40895.0
2012-12-09 00:00:00,13.53,2012-12-09,3438908.9601591383,32838.0,38898.0
2012-12-11 00:00:00,13.63999,2012-12-11,3370181.799277837,36341.0,37041.0
2012-12-13 00:00:00,13.79989,2012-12-13,3370181.799277837,40260.0,46173.0
2012-12-15 00:00:00,13.7722,2012-12-15,3370181.799277837,33526.0,34598.0
2012-12-17 00:00:00,13.498,2012-12-17,3370181.799277837,40828.0,40994.0
2012-12-19 00:00:00,13.399000000000001,2012-12-19,3370181.799277837,49016.0,43740.0
2012-12-21 00:00:00,13.6475,2012-12-21,3370181.799277837,40658.0,46126.0
2012-12-23 00:00:00,13.485470000000001,2012-12-23,3370181.799277837,39228.0,39924.0
2012-12-25 00:00:00,13.45,2012-12-25,3370181.799277837,27560.0,30286.0
2012-12-27 00:00:00,13.47,2012-12-27,2979636.6169380737,43119.0,36567.0
2012-12-29 00:00:00,13.67,2012-12-29,2979636.6169380737,39248.0,39996.0
2012-12-31 00:00:00,13.59,2012-12-31,2979636.6169380737,34228.0,34737.0
2013-01-02 00:00:00,13.4,2013-01-02,2979636.6169380737,38986.0,43103.0
2013-01-04 00:00:00,13.48986,2013-01-04,2979636.6169380737,49926.0,47340.0
2013-01-06 00:00:00,13.52999,2013-01-06,2979636.6169380737,34519.0,42203.0
2013-01-08 00:00:00,13.83,2013-01-08,3249549.584487208,35390.0,56022.0
2013-01-10 00:00:00,14.32,2013-01-10,3249549.584487208,51393.0,61183.0
2013-01-12 00:00:00,14.34999,2013-01-12,3249549.584487208,46836.0,50736.0
2013-01-14 00:00:00,14.3,2013-01-14,3249549.584487208,43799.0,44312.0
2013-01-16 00:00:00,14.689,2013-01-16,3249549.584487208,52197.0,58423.0
2013-01-18 00:00:00,15.985,2013-01-18,3249549.584487208,50896.0,57056.0
2013-01-20 00:00:00,15.89,2013-01-20,3249549.584487208,41636.0,46087.0
2013-01-22 00:00:00,17.59,2013-01-22,3249549.584487208,40199.0,53483.0
2013-01-24 00:00:00,19.189989999999998,2013-01-24,3249549.584487208,46607.0,60698.0
2013-01-26 00:00:00,17.61926,2013-01-26,2968775.3320750743,53420.0,54647.0
2013-01-28 00:00:00,18.45,2013-01-28,2968775.3320750743,52321.0,54294.0
2013-01-30 00:00:00,19.7,2013-01-30,2968775.3320750743,45810.0,44535.0
2013-02-01 00:00:00,21.3,2013-02-01,2968775.3320750743,56756.0,64410.0
2013-02-03 00:00:00,20.68,2013-02-03,2968775.3320750743,56212.0,57504.0
2013-02-05 00:00:00,20.79,2013-02-05,3275464.586565617,53445.0,59937.0
2013-02-07 00:00:00,22.15,2013-02-07,3275464.586565617,58215.0,58309.0
2013-02-09 00:00:00,23.69997,2013-02-09,3275464.586565617,50847.0,56349.0
2013-02-11 00:00:00,24.1955,2013-02-11,3275464.586565617,58835.0,52289.0
2013-02-13 00:00:00,26.09999,2013-02-13,3275464.586565617,57398.0,53161.0
2013-02-15 00:00:00,26.99898,2013-02-15,3275464.586565617,57505.0,50142.0
2013-02-17 00:00:00,25.6083,2013-02-17,3275464.586565617,50400.0,45575.0
2013-02-19 00:00:00,28.789990000000003,2013-02-19,3651011.6306932135,55598.0,49400.0
2013-02-21 00:00:00,29.80012,2013-02-21,3651011.6306932135,58996.0,50633.0
2013-02-23 00:00:00,29.27998,2013-02-23,3651011.6306932135,59386.0,51375.0
2013-02-25 00:00:00,30.250009999999996,2013-02-25,3651011.6306932135,65164.0,56628.0
2013-02-27 00:00:00,31.401809999999998,2013-02-27,3651011.6306932135,62952.0,55051.0
2013-03-01 00:00:00,34.877990000000004,2013-03-01,4367876.000842196,65797.0,63070.0
2013-03-03 00:00:00,34.10007,2013-03-03,4367876.000842196,49631.0,46060.0
2013-03-05 00:00:00,40.04,2013-03-05,4367876.000842196,56039.0,57385.0
2013-03-07 00:00:00,42.492709999999995,2013-03-07,4367876.000842196,62423.0,66341.0
2013-03-09 00:00:00,46.01112,2013-03-09,4367876.000842196,47671.0,54085.0
2013-03-11 00:00:00,47.7397,2013-03-11,4367876.000842196,67610.0,53485.0
2013-03-13 00:00:00,46.79999,2013-03-13,4367876.000842196,56177.0,63000.0
2013-03-15 00:00:00,47.25005,2013-03-15,4847647.152065606,60064.0,63448.0
2013-03-17 00:00:00,47.4419,2013-03-17,4847647.152065606,34164.0,51900.0
2013-03-19 00:00:00,57.76,2013-03-19,4847647.152065606,48705.0,68704.0
2013-03-21 00:00:00,73.8,2013-03-21,4847647.152065606,53840.0,69720.0
2013-03-23 00:00:00,63.0,2013-03-23,4847647.152065606,58002.0,66962.0
2013-03-25 00:00:00,73.88798,2013-03-25,6695826.282596251,51011.0,66155.0
2013-03-27 00:00:00,88.9,2013-03-27,6695826.282596251,51993.0,72739.0
2013-03-29 00:00:00,89.05,2013-03-29,6695826.282596251,66205.0,83256.0
2013-03-31 00:00:00,92.50001,2013-03-31,6695826.282596251,44586.0,64234.0
2013-04-02 00:00:00,108.73,2013-04-02,6695826.282596251,60268.0,91858.0
2013-04-04 00:00:00,131.99899,2013-04-04,6695826.282596251,69048.0,108870.0
2013-04-06 00:00:00,142.49765,2013-04-06,7672999.920164137,57200.0,78697.0
2013-04-08 00:00:00,184.0,2013-04-08,7672999.920164137,63470.0,111808.0
2013-04-10 00:00:00,198.0,2013-04-10,7672999.920164137,68820.0,133012.0
2013-04-12 00:00:00,76.488,2013-04-12,7672999.920164137,60395.0,102909.0
2013-04-14 00:00:00,91.0,2013-04-14,7672999.920164137,53417.0,71357.0
2013-04-16 00:00:00,91.0,2013-04-16,7672999.920164137,65797.0,100316.0
2013-04-18 00:00:00,96.5,2013-04-18,8974296.01488785,52605.0,82076.0
2013-04-20 00:00:00,123.86,2013-04-20,8974296.01488785,48016.0,74462.0
2013-04-22 00:00:00,123.515,2013-04-22,8974296.01488785,46737.0,91676.0
2013-04-24 00:00:00,153.20019,2013-04-24,8974296.01488785,67982.0,102491.0
2013-04-26 00:00:00,135.601,2013-04-26,8974296.01488785,56533.0,86161.0
2013-04-28 00:00:00,135.98998999999998,2013-04-28,8974296.01488785,40986.0,117984.0
2013-04-30 00:00:00,139.109,2013-04-30,10076292.883418716,48795.0,76871.0
2013-05-02 00:00:00,105.00003000000001,2013-05-02,10076292.883418716,57278.0,81920.0
2013-05-04 00:00:00,111.98978999999999,2013-05-04,10076292.883418716,48349.0,69959.0
2013-05-06 00:00:00,120.94998999999999,2013-05-06,10076292.883418716,51244.0,85164.0
2013-05-08 00:00:00,113.95001,2013-05-08,10076292.883418716,47359.0,102388.0
2013-05-10 00:00:00,117.68,2013-05-10,10076292.883418716,67937.0,84293.0
2013-05-12 00:00:00,114.32,2013-05-12,10076292.883418716,69320.0,69607.0
2013-05-14 00:00:00,119.0,2013-05-14,11187257.461360792,63287.0,83723.0
2013-05-16 00:00:00,115.09024,2013-05-16,11187257.461360792,60543.0,84113.0
2013-05-18 00:00:00,123.74995,2013-05-18,11187257.461360792,51982.0,68328.0
2013-05-20 00:00:00,122.65001000000001,2013-05-20,11187257.461360792,50093.0,71628.0
2013-05-22 00:00:00,122.64,2013-05-22,11187257.461360792,53981.0,74758.0
2013-05-24 00:00:00,131.5,2013-05-24,11187257.461360792,55106.0,84914.0
2013-05-26 00:00:00,134.04701,2013-05-26,12153411.709775833,39879.0,69622.0
2013-05-28 00:00:00,128.321,2013-05-28,12153411.709775833,55138.0,76189.0
2013-05-30 00:00:00,130.99589,2013-05-30,12153411.709775833,57170.0,78185.0
2013-06-01 00:00:00,129.19945,2013-06-01,12153411.709775833,52390.0,67761.0
2013-06-03 00:00:00,120.00001999999999,2013-06-03,12153411.709775833,52048.0,79845.0
2013-06-05 00:00:00,122.4051,2013-06-05,15605632.681285927,54947.0,78652.0
2013-06-07 00:00:00,110.29501,2013-06-07,15605632.681285927,54331.0,73768.0
2013-06-09 00:00:00,98.47045,2013-06-09,15605632.681285927,46237.0,56600.0
2013-06-11 00:00:00,108.0,2013-06-11,15605632.681285927,51208.0,66609.0
2013-06-13 00:00:00,109.0,2013-06-13,15605632.681285927,43302.0,66341.0
2013-06-15 00:00:00,101.96998,2013-06-15,15605632.681285927,41531.0,53810.0
2013-06-17 00:00:00,100.52521,2013-06-17,19339258.27238668,43399.0,56902.0
2013-06-19 00:00:00,107.835,2013-06-19,19339258.27238668,46903.0,69145.0
2013-06-21 00:00:00,111.0,2013-06-21,19339258.27238668,52994.0,69098.0
2013-06-23 00:00:00,107.68388999999999,2013-06-23,19339258.27238668,40634.0,52055.0
2013-06-25 00:00:00,103.86665,2013-06-25,19339258.27238668,45588.0,61381.0
2013-06-27 00:00:00,102.79001,2013-06-27,19339258.27238668,46797.0,61024.0
2013-06-29 00:00:00,95.85301,2013-06-29,21335329.113983,38973.0,60980.0
2013-07-01 00:00:00,90.99799999999999,2013-07-01,21335329.113983,34053.0,68676.0
2013-07-03 00:00:00,82.8,2013-07-03,21335329.113983,35351.0,66024.0
2013-07-05 00:00:00,67.85844,2013-07-05,21335329.113983,36291.0,60509.0
2013-07-07 00:00:00,70.942,2013-07-07,21335329.113983,28865.0,48847.0
2013-07-09 00:00:00,76.32791,2013-07-09,21335329.113983,41777.0,67986.0
2013-07-11 00:00:00,87.15,2013-07-11,26162875.6825699,41040.0,73357.0
2013-07-13 00:00:00,95.995,2013-07-13,26162875.6825699,40313.0,63116.0
2013-07-15 00:00:00,98.37516,2013-07-15,26162875.6825699,36738.0,62325.0
2013-07-17 00:00:00,97.97,2013-07-17,26162875.6825699,39565.0,63007.0
2013-07-19 00:00:00,93.41082,2013-07-19,26162875.6825699,38020.0,58759.0
2013-07-21 00:00:00,88.93999000000002,2013-07-21,26162875.6825699,36884.0,51123.0
2013-07-23 00:00:00,95.396,2013-07-23,31256960.72776893,39644.0,64299.0
2013-07-25 00:00:00,96.2,2013-07-25,31256960.72776893,42304.0,66440.0
2013-07-27 00:00:00,95.20461,2013-07-27,31256960.72776893,35987.0,52438.0
2013-07-29 00:00:00,101.04202,2013-07-29,31256960.72776893,44260.0,67473.0
2013-07-31 00:00:00,104.95555,2013-07-31,31256960.72776893,51919.0,80899.0
2013-08-02 00:00:00,105.5,2013-08-02,31256960.72776893,53174.0,74758.0
2013-08-04 00:00:00,104.67459000000001,2013-08-04,37392766.13647457,44605.0,60253.0
2013-08-06 00:00:00,106.88378,2013-08-06,37392766.13647457,52260.0,71546.0
2013-08-08 00:00:00,101.9,2013-08-08,37392766.13647457,57036.0,72376.0
2013-08-10 00:00:00,102.61802,2013-08-10,37392766.13647457,52040.0,59304.0
2013-08-12 00:00:00,104.99498,2013-08-12,37392766.13647457,45811.0,103392.0
2013-08-14 00:00:00,100.03,2013-08-14,50810339.04827648,50484.0,78215.0
2013-08-16 00:00:00,98.51,2013-08-16,50810339.04827648,68301.0,82518.0
2013-08-18 00:00:00,99.02,2013-08-18,50810339.04827648,53134.0,57548.0
2013-08-20 00:00:00,104.59,2013-08-20,50810339.04827648,66539.0,79844.0
2013-08-22 00:00:00,111.01,2013-08-22,50810339.04827648,62772.0,83887.0
2013-08-24 00:00:00,108.79,2013-08-24,65750060.14908482,51085.0,64388.0
2013-08-26 00:00:00,111.8,2013-08-26,65750060.14908482,53528.0,75772.0
2013-08-28 00:00:00,119.25,2013-08-28,65750060.14908482,63645.0,83875.0
2013-08-30 00:00:00,124.79,2013-08-30,65750060.14908482,60716.0,89611.0
2013-09-01 00:00:00,130.82,2013-09-01,65750060.14908482,45578.0,57000.0
2013-09-03 00:00:00,130.45,2013-09-03,65750060.14908482,50503.0,72100.0
2013-09-05 00:00:00,124.51,2013-09-05,86933017.77119441,60222.0,70424.0
2013-09-07 00:00:00,120.15,2013-09-07,86933017.77119441,54231.0,62593.0
2013-09-09 00:00:00,121.66,2013-09-09,86933017.77119441,54966.0,73995.0
2013-09-11 00:00:00,124.1,2013-09-11,86933017.77119441,49512.0,74674.0
2013-09-13 00:00:00,128.29,2013-09-13,86933017.77119441,48362.0,66571.0
2013-09-15 00:00:00,125.46,2013-09-15,112628548.66634709,46764.0,54801.0
2013-09-17 00:00:00,127.56,2013-09-17,112628548.66634709,66291.0,73046.0
2013-09-19 00:00:00,124.1,2013-09-19,112628548.66634709,59004.0,79120.0
2013-09-21 00:00:00,123.5,2013-09-21,112628548.66634709,53286.0,66368.0
2013-09-23 00:00:00,123.02,2013-09-23,112628548.66634709,60286.0,80538.0
2013-09-25 00:00:00,124.18,2013-09-25,148819199.80509263,58150.0,78496.0
2013-09-27 00:00:00,125.6,2013-09-27,148819199.80509263,50429.0,78099.0
2013-09-29 00:00:00,128.1,2013-09-29,148819199.80509263,41741.0,71310.0
2013-10-01 00:00:00,127.11,2013-10-01,148819199.80509263,55320.0,89788.0
2013-10-03 00:00:00,116.95,2013-10-03,148819199.80509263,61708.0,90270.0
2013-10-05 00:00:00,121.51,2013-10-05,148819199.80509263,47895.0,65740.0
2013-10-07 00:00:00,123.6,2013-10-07,189281249.28103292,43235.0,76596.0
2013-10-09 00:00:00,126.08,2013-10-09,189281249.28103292,46991.0,80276.0
2013-10-11 00:00:00,126.84,2013-10-11,189281249.28103292,54449.0,79795.0
2013-10-13 00:00:00,129.74,2013-10-13,189281249.28103292,51248.0,87648.0
2013-10-15 00:00:00,139.24,2013-10-15,189281249.28103292,57320.0,85589.0
2013-10-17 00:00:00,143.33,2013-10-17,267731249.4824211,45193.0,81452.0
2013-10-19 00:00:00,165.05,2013-10-19,267731249.4824211,54639.0,92551.0
2013-10-21 00:00:00,177.07,2013-10-21,267731249.4824211,58142.0,96421.0
2013-10-23 00:00:00,199.95,2013-10-23,267731249.4824211,54572.0,108022.0
2013-10-25 00:00:00,172.81,2013-10-25,267731249.4824211,59853.0,101197.0
2013-10-27 00:00:00,189.06,2013-10-27,390928787.6380858,44388.0,65295.0
2013-10-29 00:00:00,202.09,2013-10-29,390928787.6380858,51237.0,85461.0
2013-10-31 00:00:00,201.61,2013-10-31,390928787.6380858,56476.0,96937.0
2013-11-02 00:00:00,204.15,2013-11-02,390928787.6380858,41179.0,77879.0
2013-11-04 00:00:00,225.1,2013-11-04,390928787.6380858,42094.0,100576.0
2013-11-06 00:00:00,258.23,2013-11-06,510929738.0161519,55035.0,131397.0
2013-11-08 00:00:00,325.56,2013-11-08,510929738.0161519,59961.0,130741.0
2013-11-10 00:00:00,296.91,2013-11-10,510929738.0161519,57169.0,117024.0
2013-11-12 00:00:00,353.95,2013-11-12,510929738.0161519,58510.0,116404.0
2013-11-14 00:00:00,416.5,2013-11-14,510929738.0161519,70175.0,133437.0
2013-11-16 00:00:00,433.53,2013-11-16,510929738.0161519,51595.0,103890.0
2013-11-18 00:00:00,583.16,2013-11-18,609482679.8883545,73198.0,164698.0
2013-11-20 00:00:00,595.0,2013-11-20,609482679.8883545,77962.0,165510.0
2013-11-22 00:00:00,761.0,2013-11-22,609482679.8883545,76646.0,165422.0
2013-11-24 00:00:00,833.16,2013-11-24,609482679.8883545,60018.0,124672.0
2013-11-26 00:00:00,844.9,2013-11-26,609482679.8883545,80055.0,179512.0
2013-11-28 00:00:00,1009.0,2013-11-28,609482679.8883545,102010.0,202035.0
2013-11-30 00:00:00,1119.96,2013-11-30,707408283.0514966,80868.0,163655.0
2013-12-02 00:00:00,992.27,2013-12-02,707408283.0514966,74324.0,178033.0
2013-12-04 00:00:00,1151.0,2013-12-04,707408283.0514966,79738.0,184281.0
2013-12-06 00:00:00,894.0,2013-12-06,707408283.0514966,71277.0,169434.0
2013-12-08 00:00:00,722.99,2013-12-08,707408283.0514966,49174.0,114536.0
2013-12-10 00:00:00,936.98,2013-12-10,908350862.4370221,67874.0,154546.0
2013-12-12 00:00:00,845.75,2013-12-12,908350862.4370221,59677.0,130826.0
2013-12-14 00:00:00,864.7,2013-12-14,908350862.4370221,55858.0,149175.0
2013-12-16 00:00:00,709.0,2013-12-16,908350862.4370221,63090.0,177669.0
2013-12-18 00:00:00,576.16,2013-12-18,908350862.4370221,81656.0,181247.0
2013-12-20 00:00:00,660.0,2013-12-20,908350862.4370221,69475.0,153561.0
2013-12-22 00:00:00,637.0,2013-12-22,1180923195.258026,51543.0,124084.0
2013-12-24 00:00:00,647.27,2013-12-24,1180923195.258026,56872.0,130523.0
2013-12-26 00:00:00,734.42,2013-12-26,1180923195.258026,48575.0,122662.0
2013-12-28 00:00:00,701.61,2013-12-28,1180923195.258026,47777.0,115925.0
2013-12-30 00:00:00,739.1,2013-12-30,1180923195.258026,56501.0,152688.0
2014-01-01 00:00:00,746.9,2014-01-01,1180923195.258026,41476.0,97260.0
2014-01-03 00:00:00,806.21,2014-01-03,1418481395.2626355,63821.0,143113.0
2014-01-05 00:00:00,896.0,2014-01-05,1418481395.2626355,55761.0,136208.0
2014-01-07 00:00:00,867.38,2014-01-07,1418481395.2626355,62126.0,142544.0
2014-01-09 00:00:00,809.17,2014-01-09,1418481395.2626355,58365.0,134119.0
2014-01-11 00:00:00,891.85,2014-01-11,1418481395.2626355,56464.0,130048.0
2014-01-13 00:00:00,807.83,2014-01-13,1789546951.0532405,54756.0,152181.0
2014-01-15 00:00:00,847.7,2014-01-15,1789546951.0532405,60392.0,132929.0
2014-01-17 00:00:00,793.0,2014-01-17,1789546951.0532405,58397.0,129277.0
2014-01-19 00:00:00,833.0,2014-01-19,1789546951.0532405,49224.0,108829.0
2014-01-21 00:00:00,822.56,2014-01-21,1789546951.0532405,71521.0,159734.0
2014-01-23 00:00:00,813.02,2014-01-23,1789546951.0532405,63527.0,150317.0
2014-01-25 00:00:00,806.0,2014-01-25,2193847870.1742787,55371.0,126975.0
2014-01-27 00:00:00,777.0,2014-01-27,2193847870.1742787,60746.0,170533.0
2014-01-29 00:00:00,803.6,2014-01-29,2193847870.1742787,61786.0,141294.0
2014-01-31 00:00:00,802.5,2014-01-31,2193847870.1742787,61999.0,149073.0
2014-02-02 00:00:00,819.57,2014-02-02,2193847870.1742787,50400.0,135418.0
2014-02-04 00:00:00,809.05,2014-02-04,2193847870.1742787,65812.0,169020.0
2014-02-06 00:00:00,778.0,2014-02-06,2621404453.064615,69721.0,163365.0
2014-02-08 00:00:00,707.0,2014-02-08,2621404453.064615,64069.0,148083.0
2014-02-10 00:00:00,665.0,2014-02-10,2621404453.064615,67622.0,171347.0
2014-02-12 00:00:00,667.01,2014-02-12,2621404453.064615,62805.0,215023.0
2014-02-14 00:00:00,672.1,2014-02-14,2621404453.064615,76660.0,177111.0
2014-02-16 00:00:00,623.5,2014-02-16,2621404453.064615,56785.0,127413.0
2014-02-18 00:00:00,626.77,2014-02-18,3129573174.5222874,68333.0,158095.0
2014-02-20 00:00:00,582.7,2014-02-20,3129573174.5222874,71666.0,180978.0
2014-02-22 00:00:00,603.98,2014-02-22,3129573174.5222874,59691.0,155205.0
2014-02-24 00:00:00,545.0,2014-02-24,3129573174.5222874,68496.0,215087.0
2014-02-26 00:00:00,585.38,2014-02-26,3129573174.5222874,71527.0,201181.0
2014-02-28 00:00:00,577.97,2014-02-28,3815723798.8146296,71658.0,196527.0
2014-03-02 00:00:00,559.88,2014-03-02,3815723798.8146296,59067.0,159491.0
2014-03-04 00:00:00,677.61,2014-03-04,3815723798.8146296,85916.0,232481.0
2014-03-06 00:00:00,657.02,2014-03-06,3815723798.8146296,71619.0,195768.0
2014-03-08 00:00:00,609.0,2014-03-08,3815723798.8146296,71019.0,171371.0
2014-03-10 00:00:00,621.99,2014-03-10,3815723798.8146296,66786.0,208074.0
2014-03-12 00:00:00,642.1,2014-03-12,3815723798.8146296,76019.0,203507.0
2014-03-14 00:00:00,636.47,2014-03-14,4250217919.869536,68735.0,192303.0
2014-03-16 00:00:00,634.94,2014-03-16,4250217919.869536,58730.0,140557.0
2014-03-18 00:00:00,627.0,2014-03-18,4250217919.869536,57881.0,142941.0
2014-03-20 00:00:00,590.0,2014-03-20,4250217919.869536,72117.0,166795.0
2014-03-22 00:00:00,557.0,2014-03-22,4250217919.869536,69139.0,169614.0
2014-03-24 00:00:00,572.0,2014-03-24,4250217919.869536,67382.0,192803.0
2014-03-26 00:00:00,585.7,2014-03-26,5006860589.2054,69897.0,169354.0
2014-03-28 00:00:00,503.0,2014-03-28,5006860589.2054,69155.0,182899.0
2014-03-30 00:00:00,449.02,2014-03-30,5006860589.2054,55333.0,167312.0
2014-04-01 00:00:00,479.51,2014-04-01,5006860589.2054,64692.0,179680.0
2014-04-03 00:00:00,446.31,2014-04-03,5006860589.2054,67292.0,169394.0
2014-04-05 00:00:00,451.84,2014-04-05,6119726089.128147,59610.0,153922.0
2014-04-07 00:00:00,447.74,2014-04-07,6119726089.128147,62222.0,158657.0
2014-04-09 00:00:00,443.1,2014-04-09,6119726089.128147,64278.0,178880.0
2014-04-11 00:00:00,427.99,2014-04-11,6119726089.128147,66874.0,169494.0
2014-04-13 00:00:00,405.0,2014-04-13,6119726089.128147,49420.0,172546.0
2014-04-15 00:00:00,489.91,2014-04-15,6119726089.128147,74882.0,198893.0
2014-04-17 00:00:00,495.0,2014-04-17,6978842649.592382,67212.0,157384.0
2014-04-19 00:00:00,499.9,2014-04-19,6978842649.592382,56685.0,140855.0
2014-04-21 00:00:00,496.5,2014-04-21,6978842649.592382,57961.0,142020.0
2014-04-23 00:00:00,487.3,2014-04-23,6978842649.592382,72147.0,155801.0
2014-04-25 00:00:00,459.15,2014-04-25,6978842649.592382,78038.0,181614.0
2014-04-27 00:00:00,440.1,2014-04-27,6978842649.592382,50392.0,171806.0
2014-04-29 00:00:00,447.7,2014-04-29,6978842649.592382,64207.0,169231.0
2014-05-01 00:00:00,460.01,2014-05-01,8000872135.968163,60910.0,154473.0
2014-05-03 00:00:00,434.5,2014-05-03,8000872135.968163,56112.0,116941.0
2014-05-05 00:00:00,427.83,2014-05-05,8000872135.968163,63433.0,148044.0
2014-05-07 00:00:00,446.65,2014-05-07,8000872135.968163,70424.0,161711.0
2014-05-09 00:00:00,452.02,2014-05-09,8000872135.968163,67693.0,162492.0
2014-05-11 00:00:00,435.0,2014-05-11,8000872135.968163,51666.0,165300.0
2014-05-13 00:00:00,438.95,2014-05-13,8853416309.1278,70672.0,149382.0
2014-05-15 00:00:00,448.99,2014-05-15,8853416309.1278,72761.0,176833.0
2014-05-17 00:00:00,449.08,2014-05-17,8853416309.1278,55577.0,148229.0
2014-05-19 00:00:00,446.42,2014-05-19,8853416309.1278,60368.0,185464.0
2014-05-21 00:00:00,494.87,2014-05-21,8853416309.1278,71120.0,157814.0
2014-05-23 00:00:00,527.47,2014-05-23,8853416309.1278,74593.0,176257.0
2014-05-25 00:00:00,575.0,2014-05-25,10455720138.484837,53928.0,187250.0
2014-05-27 00:00:00,581.87,2014-05-27,10455720138.484837,67040.0,179070.0
2014-05-29 00:00:00,568.0,2014-05-29,10455720138.484837,65930.0,171710.0
2014-05-31 00:00:00,620.45,2014-05-31,10455720138.484837,55166.0,146489.0
2014-06-02 00:00:00,631.49,2014-06-02,10455720138.484837,61179.0,175318.0
2014-06-04 00:00:00,644.66,2014-06-04,10455720138.484837,66435.0,171266.0
2014-06-06 00:00:00,655.75,2014-06-06,11756551916.903952,64859.0,174187.0
2014-06-08 00:00:00,652.0,2014-06-08,11756551916.903952,47730.0,173345.0
2014-06-10 00:00:00,649.89,2014-06-10,11756551916.903952,65460.0,178903.0
2014-06-12 00:00:00,617.0,2014-06-12,11756551916.903952,61583.0,175266.0
2014-06-14 00:00:00,557.92,2014-06-14,11756551916.903952,58961.0,149464.0
2014-06-16 00:00:00,595.0,2014-06-16,11756551916.903952,65347.0,177668.0
2014-06-18 00:00:00,604.6,2014-06-18,13462580114.525341,66992.0,168029.0
2014-06-20 00:00:00,593.33,2014-06-20,13462580114.525341,59884.0,155277.0
2014-06-22 00:00:00,596.08,2014-06-22,13462580114.525341,50429.0,184070.0
2014-06-24 00:00:00,585.54,2014-06-24,13462580114.525341,64766.0,175669.0
2014-06-26 00:00:00,569.0,2014-06-26,13462580114.525341,62354.0,159174.0
2014-06-28 00:00:00,597.08,2014-06-28,13462580114.525341,56883.0,143667.0
2014-06-30 00:00:00,620.0,2014-06-30,16818461371.161112,62009.0,182748.0
2014-07-02 00:00:00,654.0,2014-07-02,16818461371.161112,67724.0,181986.0
2014-07-04 00:00:00,635.49,2014-07-04,16818461371.161112,61901.0,144662.0
2014-07-06 00:00:00,634.49,2014-07-06,16818461371.161112,53366.0,183761.0
2014-07-08 00:00:00,623.7,2014-07-08,16818461371.161112,70042.0,213990.0
2014-07-10 00:00:00,619.78,2014-07-10,16818461371.161112,64146.0,171179.0
2014-07-12 00:00:00,631.98,2014-07-12,16818461371.161112,54181.0,153829.0
2014-07-14 00:00:00,622.8,2014-07-14,17336316978.50783,59877.0,162411.0
2014-07-16 00:00:00,619.48,2014-07-16,17336316978.50783,67767.0,167268.0
2014-07-18 00:00:00,629.86,2014-07-18,17336316978.50783,62427.0,170478.0
